"ItemID","POID","MaterialID","Quantity","UnitPrice"
3297,1911,"77701200",491,2000.00
3298,4412,"28270233",317,2900.00
3299,3486,"15014631",321,700.00
3300,450,"02823170",85,4300.00
3301,361,"56306997",95,100.00
3302,1224,"46020613",284,1200.00
3303,2585,"33528453",73,19800.00
3304,3891,"44769200",443,1800.00
3305,2586,"28754377",85,400.00
3306,879,"95004803",274,500.00
3307,1981,"54193837",143,2800.00
3308,4336,"72909480",426,400.00
3309,1408,"21429110",115,2700.00
3310,362,"47553014",224,100.00
3311,3320,"39823450",111,2900.00
3312,1409,"03561597",309,100.00
3313,3487,"35264581",393,700.00
3314,3712,"22162965",127,100.00
3315,3088,"75863473",28,100.00
3316,3627,"87775215",88,600.00
3317,4951,"54547971",425,6200.00
3318,4066,"53100814",79,2600.00
3319,3488,"28538251",453,100.00
3320,612,"95690391",361,1000.00
3321,3802,"90152297",316,200.00
3322,4857,"75563727",335,100.00
3323,4683,"07270733",404,600.00
3324,3171,"59476001",362,100.00
3325,2171,"65228535",420,15000.00
3326,1141,"66238574",273,2400.00
3327,4067,"32614537",304,8400.00
3328,3628,"26687537",459,2200.00
3329,2499,"35650176",68,200.00
3330,778,"06818112",151,1900.00
3331,4068,"61586053",47,2600.00
3332,693,"84705205",192,5500.00
3333,1645,"08593410",402,3000.00
3334,4500,"48537831",480,400.00
3335,130,"96593904",183,1900.00
3336,3172,"77701200",281,2000.00
3337,3001,"30158366",172,100.00
3338,4952,"32329237",235,3600.00
3339,613,"20514014",247,100.00
3340,2587,"73793389",425,100.00
3341,614,"77337818",160,200.00
3342,2419,"37308985",329,100.00
3343,3089,"53606628",264,5200.00
3344,779,"48586340",215,23300.00
3345,2250,"89889098",205,100.00
3346,4953,"65579548",278,800.00
3347,4501,"36913810",185,100.00
3348,967,"80388981",235,500.00
3349,3803,"21687165",253,3000.00
3350,1816,"67491435",86,400.00
3351,3405,"29476249",202,700.00
3352,2730,"97854904",175,100.00
3353,694,"20868105",284,200.00
3354,1225,"50864911",29,600.00
3355,615,"94713081",86,3000.00
3356,3090,"10117988",87,20500.00
3357,47,"42235350",210,1000.00
3358,3713,"60597444",381,100.00
3359,3091,"22969840",193,200.00
3360,1142,"28609087",430,200.00
3361,1485,"45377076",55,2100.00
3362,2661,"72160068",88,100.00
3363,1486,"70166708",226,100.00
3364,2251,"56722344",246,200.00
3365,968,"40181935",443,1900.00
3366,1558,"39392920",39,300.00
3367,1317,"14665841",355,900.00
3368,2338,"49684848",35,2200.00
3369,3173,"41837852",252,100.00
3370,2662,"06323852",108,2400.00
3371,2663,"21931511",153,2700.00
3372,4250,"33704923",341,2000.00
3373,213,"97969689",371,300.00
3374,1410,"32035886",369,100.00
3375,1817,"16879290",356,100.00
3376,3977,"09289546",114,3000.00
3377,1646,"07634247",163,1500.00
3378,214,"33744231",196,300.00
3379,2500,"79089901",79,100.00
3380,1912,"15014631",86,800.00
3381,880,"71016525",237,2800.00
3382,1982,"25808537",55,300.00
3383,616,"85822412",235,1700.00
3384,4413,"97861742",417,300.00
3385,1143,"08593410",494,2600.00
3386,3978,"94566031",406,7000.00
3387,2339,"01250299",402,1300.00
3388,4858,"82097999",114,100.00
3389,969,"72383095",343,200.00
3390,48,"35431319",183,2500.00
3391,2664,"67827638",132,1300.00
3392,4337,"39349722",80,3900.00
3393,3714,"16879290",480,100.00
3394,4171,"68137358",206,700.00
3395,695,"35551614",61,100.00
3396,1647,"00289289",63,600.00
3397,1983,"88550256",136,2600.00
3398,3002,"67005685",37,400.00
3399,451,"99645480",160,100.00
3400,3174,"17232410",491,700.00
3401,131,"21931511",206,2600.00
3402,4502,"58800797",225,100.00
3403,3175,"07849494",500,2900.00
3404,3406,"83016315",352,400.00
3405,2340,"97969689",430,300.00
3406,3563,"71016525",85,3000.00
3407,452,"13556182",84,100.00
3408,1818,"39349722",443,3900.00
3409,1487,"71971316",257,1200.00
3410,3715,"81415657",262,600.00
3411,3804,"76125617",354,200.00
3412,4503,"94566031",457,7200.00
3413,780,"45377076",397,2100.00
3414,2588,"75329037",311,100.00
3415,453,"86282117",147,3200.00
3416,1819,"75283645",420,300.00
3417,1648,"35812670",189,200.00
3418,4069,"78406989",160,1200.00
3419,2252,"83370583",429,500.00
3420,4172,"35503389",289,1800.00
3421,1226,"40056581",377,2200.00
3422,1820,"40181935",196,1900.00
3423,2341,"32329237",123,2400.00
3424,2589,"91744214",137,400.00
3425,1411,"22097220",172,2800.00
3426,2501,"35351479",232,3400.00
3427,4859,"50929647",21,300.00
3428,3892,"29587039",347,400.00
3429,3564,"71691040",432,100.00
3430,3805,"89639081",26,2500.00
3431,3003,"06150444",31,1400.00
3432,1412,"08135295",75,300.00
3433,4173,"30728046",304,100.00
3434,3004,"88753260",197,11100.00
3435,1913,"06150444",296,1000.00
3436,617,"85320121",452,1400.00
3437,454,"21472420",329,200.00
3438,1227,"81756179",476,200.00
3439,535,"86728778",101,100.00
3440,2172,"69008866",166,3000.00
3441,1649,"09528530",307,4900.00
3442,1729,"36553958",436,900.00
3443,2906,"72772208",122,600.00
3444,4504,"53843426",202,5600.00
3445,4505,"45667651",217,100.00
3446,2420,"25529407",230,1300.00
3447,781,"20776478",383,1800.00
3448,1067,"58812137",51,100.00
3449,1318,"75863473",325,100.00
3450,618,"56722344",150,200.00
3451,2590,"11668732",110,100.00
3452,3489,"77337818",199,200.00
3453,4860,"29476249",88,900.00
3454,1984,"57403166",372,29400.00
3455,782,"09121552",473,2600.00
3456,3806,"27415205",428,200.00
3457,2591,"20514014",181,100.00
3458,536,"56306997",172,100.00
3459,3979,"36231783",138,100.00
3460,2421,"15492573",217,100.00
3461,4174,"88550256",262,2800.00
3462,4954,"37816686",324,100.00
3463,537,"12448136",251,4400.00
3464,4861,"71286543",250,400.00
3465,4955,"13419256",66,400.00
3466,4770,"43507489",373,1100.00
3467,881,"85511909",372,3000.00
3468,970,"78320463",356,3400.00
3469,1319,"81756179",197,200.00
3470,1559,"67898694",203,200.00
3471,49,"98847493",398,100.00
3472,3716,"89949389",134,3100.00
3473,4251,"91744214",401,300.00
3474,882,"07270733",60,500.00
3475,4862,"32614537",199,9000.00
3476,1320,"01250299",41,1300.00
3477,2592,"17566185",302,100.00
3478,1144,"78406989",42,1200.00
3479,3629,"05334035",328,200.00
3480,4582,"60291817",239,100.00
3481,3893,"12981052",364,2200.00
3482,2665,"85822412",132,2000.00
3483,215,"56792612",379,100.00
3484,216,"29219319",166,2100.00
3485,3321,"99645480",172,100.00
3486,3980,"27415205",445,200.00
3487,4338,"45176955",114,600.00
3488,619,"28688676",438,8700.00
3489,4583,"33273328",230,100.00
3490,3981,"89949389",247,2400.00
3491,1730,"25808537",409,300.00
3492,1560,"14665841",475,900.00
3493,3630,"10117988",82,20500.00
3494,3717,"78339168",188,100.00
3495,1731,"33273328",205,100.00
3496,1488,"62820592",48,200.00
3497,3982,"37308985",85,100.00
3498,3322,"67827638",217,2000.00
3499,3005,"68159587",72,4000.00
3500,1914,"73863413",331,200.00
3501,363,"71979055",33,2900.00
3502,2342,"04308421",277,300.00
3503,2593,"25529407",177,1300.00
3504,3894,"29557077",321,600.00
3505,4771,"10709497",174,100.00
3506,1915,"92363534",471,100.00
3507,1145,"85758349",185,2600.00
3508,2821,"11496211",159,1300.00
3509,1561,"71971316",100,1200.00
3510,2822,"60291817",188,100.00
3511,3407,"71979055",202,3200.00
3512,3631,"18740864",238,100.00
3513,3092,"32787299",192,100.00
3514,285,"07901903",100,1600.00
3515,2731,"74593961",98,1800.00
3516,1650,"07507864",338,200.00
3517,4252,"81734598",67,3500.00
3518,2732,"32035886",236,100.00
3519,1228,"25556386",34,1300.00
3520,4175,"16240908",128,21700.00
3521,883,"56267415",477,600.00
3522,217,"41837852",339,100.00
3523,3176,"28427073",127,100.00
3524,1489,"74093639",365,100.00
3525,620,"33744231",246,300.00
3526,132,"42462441",282,300.00
3527,2733,"59476001",462,100.00
3528,4956,"78320463",320,3100.00
3529,2422,"19175900",332,100.00
3530,286,"35503389",401,2300.00
3531,1732,"10117988",491,20500.00
3532,621,"78461803",153,200.00
3533,1821,"89889098",442,100.00
3534,4863,"67187530",273,3000.00
3535,4339,"84214382",105,100.00
3536,1562,"47553014",482,100.00
3537,4253,"47553014",386,100.00
3538,133,"09046318",461,3000.00
3539,4957,"71286543",283,400.00
3540,2594,"05831819",215,100.00
3541,2173,"74752529",58,800.00
3542,4414,"08526544",91,1000.00
3543,4070,"94713081",418,3000.00
3544,2734,"09233013",265,5400.00
3545,455,"75329037",437,100.00
3546,4864,"97854904",304,100.00
3547,364,"09528530",304,4900.00
3548,1490,"15492573",147,100.00
3549,1413,"58812137",155,100.00
3550,4584,"05334035",326,200.00
3551,3807,"65228535",197,15000.00
3552,3808,"22969840",115,200.00
3553,4340,"56722344",179,200.00
3554,4585,"94130244",422,300.00
3555,884,"63791320",430,100.00
3556,971,"05334035",479,200.00
3557,4958,"35594597",163,200.00
3558,4176,"53843426",392,6300.00
3559,2666,"09736572",227,500.00
3560,456,"91332642",404,700.00
3561,1229,"67827638",155,1600.00
3562,4772,"69008866",260,3000.00
3563,4773,"38285503",235,2300.00
3564,4586,"58812137",425,100.00
3565,885,"78961459",304,1400.00
3566,1068,"08135295",301,900.00
3567,2253,"74252420",473,100.00
3568,4959,"35496015",369,1300.00
3569,50,"30587988",185,700.00
3570,3093,"70166708",236,100.00
3571,287,"29587039",332,500.00
3572,51,"25556386",404,1300.00
3573,288,"35594597",322,200.00
3574,1916,"15492573",285,100.00
3575,457,"87226012",94,400.00
3576,1651,"50929647",439,400.00
3577,2667,"22321899",150,3700.00
3578,538,"00872248",252,300.00
3579,539,"90152735",47,100.00
3580,289,"97854904",319,100.00
3581,1146,"15374874",245,400.00
3582,134,"50185867",142,400.00
3583,1822,"62682989",306,29200.00
3584,3094,"26687537",328,2500.00
3585,1563,"50864911",446,600.00
3586,886,"72383095",470,200.00
3587,3095,"65181648",435,2200.00
3588,696,"17566185",484,100.00
3589,365,"91497616",184,200.00
3590,1147,"96733645",117,300.00
3591,3323,"00076758",450,600.00
3592,2823,"78461803",89,200.00
3593,2064,"48181396",398,100.00
3594,4177,"13209423",294,200.00
3595,3177,"63440831",429,300.00
3596,972,"36553958",57,900.00
3597,4506,"16753883",497,2200.00
3598,2595,"09289546",148,2800.00
3599,3718,"50119651",146,500.00
3600,1985,"00872248",138,200.00
3601,3983,"29219319",176,2100.00
3602,2502,"54193837",123,2800.00
3603,4254,"56851760",32,400.00
3604,1823,"22162965",143,100.00
3605,2907,"74593961",285,1800.00
3606,887,"06150444",22,1400.00
3607,3809,"88753260",74,10700.00
3608,2065,"50929647",312,500.00
3609,4774,"75563727",136,100.00
3610,3984,"04265799",483,2400.00
3611,2066,"59302158",26,3500.00
3612,1321,"94130244",488,300.00
3613,4341,"30728046",30,100.00
3614,888,"11668732",39,100.00
3615,52,"93702683",312,3400.00
3616,2254,"92592466",134,2500.00
3617,1491,"99486328",122,800.00
3618,290,"78406989",330,1200.00
3619,2067,"92363534",77,100.00
3620,3096,"93494928",467,3500.00
3621,4178,"47683626",461,2700.00
3622,1733,"16879290",195,100.00
3623,1069,"07869910",84,8000.00
3624,1917,"21931511",118,1900.00
3625,4415,"79864260",469,100.00
3626,2174,"50185867",112,500.00
3627,3247,"78339168",92,100.00
3628,2908,"83016315",327,300.00
3629,1322,"90377459",140,100.00
3630,889,"93494928",319,3500.00
3631,4255,"71691040",91,100.00
3632,4960,"35594951",477,51200.00
3633,2423,"70823176",358,15400.00
3634,1986,"53843426",415,6200.00
3635,1230,"72394227",218,200.00
3636,4507,"22097220",185,2800.00
3637,3006,"62682989",449,23100.00
3638,3408,"37308985",269,100.00
3639,540,"96733645",297,400.00
3640,2503,"07270733",183,600.00
3641,973,"01250299",86,1300.00
3642,4684,"02614124",123,300.00
3643,890,"08593410",374,2600.00
3644,4179,"53606628",371,5200.00
3645,366,"10752378",498,25000.00
3646,974,"88550256",415,2600.00
3647,3490,"50806024",224,1000.00
3648,2668,"98748972",249,2300.00
3649,2909,"35935572",146,100.00
3650,4071,"09528530",428,4800.00
3651,3895,"86977837",307,700.00
3652,2068,"30742311",254,500.00
3653,291,"03356886",253,300.00
3654,4865,"37308985",475,100.00
3655,4342,"74252722",310,600.00
3656,4180,"85320121",496,1400.00
3657,4072,"03561597",368,100.00
3658,3491,"72772208",398,600.00
3659,4256,"09233013",400,5400.00
3660,2424,"96125636",189,200.00
3661,2175,"90377459",252,100.00
3662,2343,"28427073",432,100.00
3663,3896,"92274302",186,500.00
3664,3097,"45377076",56,2100.00
3665,1070,"48181396",107,100.00
3666,1414,"65569635",39,4000.00
3667,1824,"01980765",270,1200.00
3668,4181,"66238574",276,1800.00
3669,1231,"79795010",202,1100.00
3670,2425,"31244663",82,1400.00
3671,4866,"04308421",233,200.00
3672,622,"33101783",296,900.00
3673,2669,"57854710",357,1600.00
3674,4587,"08883684",32,100.00
3675,53,"89788677",205,1100.00
3676,4343,"28427073",219,100.00
3677,541,"61367643",439,100.00
3678,2824,"25529407",298,1300.00
3679,1071,"56792612",427,100.00
3680,1734,"79978790",191,6800.00
3681,4416,"14665841",65,900.00
3682,1652,"12660194",262,100.00
3683,4508,"72070937",316,3100.00
3684,4073,"45377076",149,2100.00
3685,2504,"92363534",173,100.00
3686,2735,"35264581",305,700.00
3687,4685,"70993218",211,200.00
3688,697,"10752378",344,25000.00
3689,2505,"20514014",299,100.00
3690,2506,"96593904",106,1900.00
3691,698,"08526544",463,1100.00
3692,3897,"94566031",354,7000.00
3693,3719,"65181648",103,2200.00
3694,4417,"00872248",426,200.00
3695,2596,"65319931",413,1200.00
3696,54,"37308985",195,100.00
3697,2597,"12517517",183,2400.00
3698,4686,"01980765",409,1200.00
3699,4961,"37816686",322,100.00
3700,3409,"72772208",476,600.00
3701,2670,"60211891",466,4900.00
3702,55,"21429110",241,2700.00
3703,4775,"96593904",64,2000.00
3704,3492,"90152297",59,200.00
3705,458,"19175900",242,100.00
3706,4074,"29587039",421,400.00
3707,3248,"18728463",207,2400.00
3708,1148,"43524491",366,2400.00
3709,1564,"06789850",63,12700.00
3710,4687,"96423126",364,1100.00
3711,1653,"30728046",38,100.00
3712,2426,"72394227",374,100.00
3713,3178,"71691040",388,100.00
3714,3410,"32329237",137,3500.00
3715,1492,"86637649",351,1600.00
3716,4962,"65579548",63,800.00
3717,1232,"32787299",324,100.00
3718,1735,"75329037",303,100.00
3719,3565,"41273847",286,4200.00
3720,4344,"68387461",193,500.00
3721,1149,"10117988",160,20500.00
3722,4867,"21429110",66,2700.00
3723,3632,"06323852",353,2300.00
3724,1918,"47683626",247,2700.00
3725,542,"32614537",37,7200.00
3726,4075,"68137358",312,600.00
3727,2427,"15015458",240,400.00
3728,1150,"65579548",425,700.00
3729,1233,"94566031",386,7100.00
3730,3720,"21682744",208,500.00
3731,3098,"70993218",410,200.00
3732,459,"31944441",343,2500.00
3733,1151,"85225343",457,100.00
3734,2344,"88834863",279,4300.00
3735,4588,"65228535",373,15000.00
3736,1825,"19175900",401,100.00
3737,2345,"56792612",348,100.00
3738,891,"68387461",315,500.00
3739,1565,"96102525",334,400.00
3740,2671,"25714784",487,1000.00
3741,460,"23978249",354,2600.00
3742,1987,"68159587",183,4000.00
3743,4776,"55177213",417,100.00
3744,4418,"80048665",285,400.00
3745,292,"71182864",313,100.00
3746,1736,"81756179",457,200.00
3747,3411,"65151231",422,800.00
3748,4963,"44769200",435,1800.00
3749,3985,"35351479",79,3300.00
3750,3007,"09335534",105,1900.00
3751,4964,"96102525",344,400.00
3752,4868,"26697396",49,100.00
3753,3986,"05334035",115,200.00
3754,3099,"30158366",405,100.00
3755,1493,"85758349",257,2600.00
3756,2255,"30587988",180,700.00
3757,783,"35431319",52,2500.00
3758,2256,"50864911",475,600.00
3759,543,"12448136",449,4700.00
3760,2069,"11668732",28,100.00
3761,2825,"43524491",262,2400.00
3762,1919,"57403166",239,29400.00
3763,4257,"59476001",169,100.00
3764,3008,"90152297",105,200.00
3765,3324,"10117988",139,20500.00
3766,1494,"68139880",448,3300.00
3767,2507,"54193837",293,2800.00
3768,2070,"61510041",464,100.00
3769,699,"85511909",487,3000.00
3770,4258,"87775215",350,600.00
3771,4419,"32857966",240,600.00
3772,4076,"53100814",305,1900.00
3773,2672,"62043515",361,2000.00
3774,3987,"50864911",43,600.00
3775,4965,"35594597",375,200.00
3776,4345,"67834855",40,2800.00
3777,3810,"74437458",108,2000.00
3778,1234,"43524491",282,2400.00
3779,1737,"86728778",396,200.00
3780,2176,"32614537",138,9800.00
3781,3898,"15374874",202,400.00
3782,218,"34999379",86,200.00
3783,4259,"76149359",328,4100.00
3784,544,"87226012",32,400.00
3785,3721,"18728463",50,2100.00
3786,700,"48537831",465,400.00
3787,3412,"04216175",182,1300.00
3788,293,"18740864",273,200.00
3789,701,"39349722",319,3900.00
3790,4688,"29958838",283,600.00
3791,2177,"54193837",373,2800.00
3792,3493,"89639081",373,2500.00
3793,1566,"81030736",340,2400.00
3794,4346,"62820592",474,200.00
3795,784,"92274302",497,500.00
3796,4869,"59302158",80,3500.00
3797,1920,"17778019",280,200.00
3798,2257,"41837852",396,100.00
3799,3899,"29557077",293,600.00
3800,892,"98847493",205,100.00
3801,3566,"37135391",107,1400.00
3802,4966,"37385696",302,700.00
3803,623,"23978249",106,2500.00
3804,2508,"25487660",265,2900.00
3805,2071,"05334035",125,200.00
3806,2428,"85225343",422,100.00
3807,2598,"35496015",26,1300.00
3808,1738,"01980765",31,1200.00
3809,3249,"60211891",106,5200.00
3810,3722,"50864911",495,600.00
3811,3250,"95690391",476,1000.00
3812,1988,"07634247",133,1500.00
3813,219,"78320463",355,3100.00
3814,4420,"13209423",270,200.00
3815,3988,"98847493",293,100.00
3816,545,"36553958",109,900.00
3817,4347,"60897765",257,100.00
3818,1567,"21472420",416,200.00
3819,702,"00435578",75,1200.00
3820,2910,"31568532",351,100.00
3821,3900,"83131979",285,2900.00
3822,4689,"92274302",208,500.00
3823,4690,"59302158",470,3500.00
3824,3633,"90152735",268,100.00
3825,2736,"42436584",245,300.00
3826,2072,"79089901",197,100.00
3827,2911,"85225343",493,100.00
3828,785,"74346088",391,600.00
3829,4182,"85125977",462,3800.00
3830,4421,"90152297",193,200.00
3831,2346,"01297845",456,100.00
3832,2347,"50929647",360,400.00
3833,4589,"10709497",242,100.00
3834,2912,"37376585",492,2300.00
3835,1921,"40056581",391,2200.00
3836,3723,"20868105",368,200.00
3837,3724,"35650176",276,200.00
3838,4870,"65228535",31,15000.00
3839,2913,"38285503",52,2300.00
3840,3811,"87225156",64,800.00
3841,2073,"38250360",52,100.00
3842,2826,"40264926",334,4800.00
3843,4777,"21227574",477,12700.00
3844,4691,"53606628",313,5500.00
3845,3725,"90625494",53,2500.00
3846,135,"69008866",242,3000.00
3847,4183,"97854904",217,100.00
3848,3325,"03356886",488,400.00
3849,2914,"84374605",178,400.00
3850,975,"76460539",32,100.00
3851,3251,"81030736",80,2600.00
3852,4077,"74045292",449,2100.00
3853,2074,"42169044",388,100.00
3854,2737,"08883684",214,100.00
3855,546,"58800797",460,100.00
3856,4260,"77736262",325,1400.00
3857,220,"74252722",54,600.00
3858,3009,"03356886",267,300.00
3859,1568,"46843172",281,2400.00
3860,4871,"96733645",112,300.00
3861,703,"16240908",273,20400.00
3862,1739,"79978790",185,7200.00
3863,136,"33101783",463,1200.00
3864,4778,"79864260",80,100.00
3865,1740,"90377459",474,100.00
3866,2178,"01980765",87,1200.00
3867,3567,"25487660",147,2900.00
3868,4078,"99529223",264,900.00
3869,893,"33528453",361,19800.00
3870,4779,"16879290",87,100.00
3871,137,"99990728",431,600.00
3872,2429,"79254563",177,700.00
3873,3812,"85511909",124,3000.00
3874,4967,"74252722",43,600.00
3875,4509,"60291817",112,100.00
3876,3989,"45657579",264,1100.00
3877,461,"41273847",49,4100.00
3878,221,"32857966",458,700.00
3879,1654,"12981052",404,2200.00
3880,1741,"85758349",208,2600.00
3881,2075,"81178885",424,42800.00
3882,1569,"68159587",172,4000.00
3883,1922,"65569635",199,4000.00
3884,3726,"74593961",456,1800.00
3885,2258,"99645480",356,100.00
3886,4348,"35159040",458,1700.00
3887,3326,"25556386",289,1300.00
3888,4780,"74593961",298,1800.00
3889,704,"17558317",161,2900.00
3890,222,"20776478",244,1600.00
3891,3901,"04265799",171,2400.00
3892,1655,"72394227",133,200.00
3893,3327,"45657579",264,600.00
3894,367,"85225343",69,100.00
3895,2076,"02823170",386,4300.00
3896,3328,"35575298",249,100.00
3897,3329,"89788677",241,1100.00
3898,4781,"87225156",207,700.00
3899,3634,"07849494",148,2900.00
3900,3330,"83370583",316,500.00
3901,2827,"56267415",250,600.00
3902,2430,"33704923",441,2000.00
3903,3568,"99410741",312,400.00
3904,3413,"93494928",216,3500.00
3905,2738,"75563727",362,100.00
3906,786,"07849494",37,2900.00
3907,3010,"91887369",198,100.00
3908,223,"50864911",183,600.00
3909,3990,"43524491",187,2400.00
3910,787,"58800797",287,100.00
3911,4590,"99990728",253,600.00
3912,705,"13903144",223,100.00
3913,3331,"56792612",133,100.00
3914,3494,"72070937",145,3300.00
3915,4968,"21687165",45,3000.00
3916,138,"21687165",316,3000.00
3917,1072,"72374753",306,3400.00
3918,2077,"32787299",86,100.00
3919,1570,"08593410",463,2600.00
3920,2179,"35812670",81,200.00
3921,4184,"33046464",277,400.00
3922,1323,"79978790",427,6600.00
3923,4185,"60291817",126,100.00
3924,3179,"95004803",394,1100.00
3925,894,"33101783",248,900.00
3926,2509,"20863865",84,100.00
3927,4261,"41273847",172,4000.00
3928,976,"91497616",395,200.00
3929,788,"96356822",21,100.00
3930,2078,"16753883",260,2200.00
3931,1923,"70823176",254,17500.00
3932,4349,"77736262",273,1400.00
3933,789,"60597444",243,100.00
3934,1152,"50185867",232,400.00
3935,3902,"68137358",102,500.00
3936,1656,"22162965",44,100.00
3937,3635,"09510312",273,200.00
3938,3991,"73197857",327,100.00
3939,2673,"15015458",77,400.00
3940,4079,"16753883",84,2200.00
3941,4262,"74593961",451,1800.00
3942,3636,"38285503",440,2300.00
3943,368,"79795010",271,1100.00
3944,3414,"52401521",83,10100.00
3945,1235,"81030736",154,3000.00
3946,2599,"88550256",91,2600.00
3947,1826,"18740864",240,100.00
3948,977,"20513739",303,3000.00
3949,4350,"71182864",419,100.00
3950,3332,"51019678",195,600.00
3951,4080,"51220073",425,20600.00
3952,139,"21429110",173,2700.00
3953,2674,"90377459",406,100.00
3954,790,"15492573",79,100.00
3955,4692,"61586053",401,3100.00
3956,4591,"86282117",166,3600.00
3957,4422,"94196727",449,5000.00
3958,2600,"37135391",467,1400.00
3959,2259,"09528530",398,4800.00
3960,2828,"67827638",340,800.00
3961,4592,"91306093",189,3300.00
3962,2431,"48181396",275,100.00
3963,4782,"04308421",83,300.00
3964,2739,"05917225",97,2200.00
3965,1073,"06789850",355,12700.00
3966,2180,"87226012",79,400.00
3967,2079,"71691040",216,100.00
3968,2510,"07849494",438,2900.00
3969,2511,"73863413",89,200.00
3970,2829,"80388981",332,500.00
3971,547,"80388981",106,500.00
3972,4423,"18566572",218,1000.00
3973,1827,"53121477",143,100.00
3974,3569,"90377459",243,100.00
3975,1153,"77736262",360,1400.00
3976,4424,"46164955",84,16600.00
3977,4593,"65151231",364,800.00
3978,140,"47683626",417,2700.00
3979,4872,"65319931",385,1200.00
3980,2512,"56775103",348,2600.00
3981,2675,"17558317",134,2900.00
3982,4693,"07507864",306,200.00
3983,791,"13718431",102,700.00
3984,2260,"06789850",99,12700.00
3985,4081,"63481353",418,35000.00
3986,3333,"86282117",389,3200.00
3987,3495,"35551614",222,100.00
3988,4263,"96423126",289,1100.00
3989,2915,"67898694",321,200.00
3990,4425,"70166708",307,100.00
3991,56,"00475894",316,100.00
3992,3992,"61367643",301,100.00
3993,462,"54038913",326,600.00
3994,1742,"94713081",34,3000.00
3995,1828,"78461803",374,200.00
3996,895,"00435578",118,1200.00
3997,792,"09121552",356,2600.00
3998,2740,"13209423",342,200.00
3999,3637,"44769200",318,1800.00
4000,4351,"50929647",73,300.00
4001,463,"91744214",329,300.00
4002,4873,"01049999",339,200.00
4003,2513,"46164955",129,16800.00
4004,3638,"46843172",397,2400.00
4005,294,"72340307",329,300.00
4006,1236,"20513739",237,3000.00
4007,978,"01049999",286,200.00
4008,4426,"37295260",37,2400.00
4009,1495,"77701200",403,2000.00
4010,3180,"92274302",182,500.00
4011,2348,"54193837",345,2800.00
4012,224,"15015458",192,400.00
4013,2432,"97739173",411,500.00
4014,3252,"00965138",125,1200.00
4015,793,"67005685",330,400.00
4016,2676,"42169044",342,100.00
4017,4082,"06789850",28,12700.00
4018,57,"60291817",214,100.00
4019,2601,"27415205",209,200.00
4020,4694,"75345555",73,5000.00
4021,3570,"96316277",470,4500.00
4022,2181,"37385696",130,700.00
4023,3639,"53551839",148,100.00
4024,4594,"40181935",295,1900.00
4025,3727,"93702683",133,3700.00
4026,2741,"67827638",335,1800.00
4027,1496,"09335534",228,1600.00
4028,2830,"97969689",264,300.00
4029,1571,"01980765",178,1200.00
4030,3181,"70993218",260,200.00
4031,1154,"81030736",380,2500.00
4032,3100,"16879290",377,100.00
4033,4264,"17566185",140,100.00
4034,1237,"34999379",332,200.00
4035,2677,"42091325",217,2400.00
4036,3415,"87226012",401,400.00
4037,1989,"48537831",58,500.00
4038,794,"94427530",389,100.00
4039,3334,"33704923",177,2000.00
4040,4510,"72394227",117,100.00
4041,2742,"42436584",408,300.00
4042,2261,"78406989",468,1200.00
4043,4874,"83370583",472,500.00
4044,1829,"74752529",300,800.00
4045,3101,"35264581",403,700.00
4046,4352,"09233013",438,5400.00
4047,4186,"21682744",282,300.00
4048,58,"46164955",343,16400.00
4049,3253,"85899313",223,1600.00
4050,1324,"37376585",266,2500.00
4051,1830,"64606833",29,5600.00
4052,4783,"12201654",98,1100.00
4053,2349,"35159040",155,1700.00
4054,2831,"64606833",477,5600.00
4055,2832,"10099059",477,400.00
4056,464,"42169044",388,100.00
4057,896,"39392920",143,200.00
4058,59,"67834855",348,2800.00
4059,60,"93494928",292,3500.00
4060,1497,"96593904",345,1800.00
4061,1743,"26998038",48,500.00
4062,4083,"21172421",334,100.00
4063,1415,"47553014",349,100.00
4064,979,"00965138",312,1200.00
4065,980,"92274302",390,500.00
4066,465,"36231783",210,100.00
4067,2743,"72772208",277,600.00
4068,1572,"64606833",265,5600.00
4069,2433,"28538251",471,100.00
4070,1074,"76149359",251,5000.00
4071,2833,"74252420",257,100.00
4072,3011,"20863865",449,100.00
4073,2514,"38840994",422,100.00
4074,3728,"47683626",129,2800.00
4075,1325,"72556484",34,3000.00
4076,3012,"99645480",468,100.00
4077,4511,"62682989",465,19700.00
4078,4695,"89038526",150,600.00
4079,4265,"48718453",439,2900.00
4080,4187,"04308421",253,300.00
4081,4084,"73140807",348,300.00
4082,61,"74045292",138,2100.00
4083,4085,"70166708",371,100.00
4084,4266,"10099059",408,400.00
4085,3496,"50992979",24,1100.00
4086,369,"45377076",270,2100.00
4087,2080,"09583482",68,2500.00
4088,548,"11496211",465,2000.00
4089,4353,"92274302",461,500.00
4090,62,"96356822",371,100.00
4091,4512,"50806024",82,1100.00
4092,1498,"17758595",384,400.00
4093,3993,"86977837",107,800.00
4094,2678,"28538251",137,100.00
4095,1657,"62820592",347,200.00
4096,2182,"91887369",301,100.00
4097,3640,"20514014",72,100.00
4098,3994,"26697396",309,100.00
4099,1658,"62092888",310,800.00
4100,3335,"98847493",122,100.00
4101,2916,"10709497",140,100.00
4102,141,"66238574",280,2700.00
4103,897,"85511909",392,3000.00
4104,706,"96102525",141,200.00
4105,981,"37385696",34,700.00
4106,4513,"64606833",168,5600.00
